RegionType,RegionName,StateName,MSAName,AllHomes_Tier1,AllHomes_Tier2,AllHomes_Tier3,AllHomes_AllTiers,UWHomes_Tier1,UWHomes_Tier2,UWHomes_Tier3,UWHomes_AllTiers,UWHomes_TotalValue_Tier1,UWHomes_TotalValue_Tier2,UWHomes_TotalValue_Tier3,UWHomes_TotalValue_AllTiers,UWHomes_MedianValue_AllTiers,AllHomes_Tier1_ShareUW,AllHomes_Tier2_ShareUW,AllHomes_Tier3_ShareUW,AllHomes_AllTiers_ShareUW,UWHomes_ShareInTier1,UWHomes_ShareInTier2,UWHomes_ShareInTier3
County,Douglas,Oregon,NA,13564,13546,13554,40664,339,72,36,447,32440670,9979617,8859568,51279855,98886,0.024992627543497493,0.005315222205817215,0.0026560424966799467,0.01099252409994098,0.7583892617449665,0.1610738255033557,0.08053691275167785
County,Fairfax,Virginia,NA,106439,107040,115052,328531,183,228,102,513,39321710,75672280,92771098,207765088,250134,0.0017192946194533958,0.002130044843049327,8.865556444042693e-4,0.0015614964797842517,0.3567251461988304,0.4444444444444444,0.19883040935672514
County,Flagler,Florida,NA,14729,15115,16397,46241,729,809,2082,3620,122115787,208220632,1089316340,1419652759,329640.5,0.04949419512526309,0.053522990406880584,0.1269744465450997,0.07828550420622392,0.20138121546961327,0.22348066298342542,0.5751381215469613
County,Hancock,Mississippi,NA,5212,4912,5036,15160,576,697,591,1864,43244651,83437263,143958527,270640441,117761.5,0.11051419800460476,0.14189739413680783,0.11735504368546465,0.12295514511873351,0.3090128755364807,0.3739270386266094,0.31706008583690987
County,Harford,Maryland,NA,30718,30707,30291,91716,23,121,162,306,4031285,26517081,65014555,95562921,271729,7.487466631942184e-4,0.003940469599765526,0.00534812320491235,0.003336386235771294,0.07516339869281045,0.3954248366013072,0.5294117647058824
County,Jackson,Mississippi,NA,16014,15957,15256,47227,562,585,1146,2293,33279407,59214056,290726286,383219749,125196,0.03509429249406769,0.03666102650874224,0.07511798636601992,0.04855273466449277,0.24509376362843435,0.255124291321413,0.49978194505015267
County,Liberty,Georgia,NA,5581,5528,4245,15354,140,235,58,433,15390895,40216698,17710188,73317781,149466,0.0250851101953055,0.042510853835021706,0.013663133097762074,0.02820112022925622,0.3233256351039261,0.5427251732101617,0.13394919168591224
County,Lincoln,Oregon,NA,8806,8745,8584,26135,495,211,141,847,84797137,51715846,55198014,191710997,190243,0.05621167385873268,0.024128073184676958,0.016425908667287978,0.03240864740769084,0.5844155844155844,0.24911452184179456,0.16646989374262103
County,Manatee,Florida,NA,47507,49824,47280,144611,6402,5971,6726,19099,1549382799,2506412630,5613991831,9669787260,377205,0.1347590881343802,0.11984184328837508,0.14225888324873096,0.1320715574887111,0.335200795853186,0.31263416932823707,0.3521650348185769
County,Mathews,Virginia,NA,791,770,779,2340,119,143,216,478,18626502,31079194,87160378,136866074,242252,0.1504424778761062,0.18571428571428572,0.2772785622593068,0.20427350427350427,0.2489539748953975,0.29916317991631797,0.45188284518828453
County,Newport,Rhode Island,NA,10386,10367,10379,31132,215,324,288,827,57605364,149449107,341725462,548779933,464511,0.02070094357789332,0.03125301437252821,0.027748337990172463,0.026564306822561994,0.2599758162031439,0.39177750906892383,0.3482466747279323
County,Norfolk,Massachusetts,NA,60362,61005,61368,182735,1393,1025,1016,3434,433994337,472093421,812992765,1719080523,428860,0.02307743282197409,0.01680190148348496,0.016555859731456134,0.018792240129148766,0.4056493884682586,0.29848573092603375,0.29586488060570765
County,Orleans,Louisiana,NA,32475,32301,32536,97312,46,317,161,524,5278392,70689132,65646469,141613993,248180,0.0014164742109314859,0.009813937648989196,0.0049483648881239245,0.0053847418612298584,0.08778625954198473,0.6049618320610687,0.30725190839694655
County,Pacific,Washington,NA,1462,1438,1476,4376,97,75,85,257,10165651,14062912,28374842,52603405,179054,0.06634746922024624,0.0521557719054242,0.05758807588075881,0.05872943327239488,0.377431906614786,0.2918287937743191,0.33073929961089493
County,Pamlico,North Carolina,NA,1595,1563,1412,4570,457,492,566,1515,47628650,89941541,218802590,356372781,192534,0.2865203761755486,0.31477927063339733,0.40084985835694054,0.33150984682713347,0.30165016501650166,0.32475247524752476,0.3735973597359736
County,Suffolk,Massachusetts,NA,46745,45421,45643,137809,5120,6598,13282,25e3,1921054485,3819470050,20750765246,26491289781,707741.5,0.10953043106214569,0.1452632042447326,0.2909975242643998,0.18141050294247835,0.2048,0.26392,0.53128
County,Suffolk,New York,NA,152738,152045,156175,460958,4353,4699,15155,24207,1819874318,3152201976,16614267374,21586343668,531009,0.028499783943746807,0.030905324081686343,0.09703857851768849,0.05251454579375995,0.17982401784607757,0.19411740405667782,0.6260585780972446
County,Tyrrell,North Carolina,NA,85,113,132,330,72,101,106,279,6316935,11947693,24271495,42536123,126822,0.8470588235294118,0.8938053097345132,0.803030303030303,0.8454545454545455,0.25806451612903225,0.36200716845878134,0.37992831541218636
County,Ventura,California,NA,74241,73887,74084,222212,229,40,1389,1658,114140212,40966024,1582331133,1737437369,863896,0.003084548968898587,5.413672229214882e-4,0.01874898763565682,0.007461343221788202,0.13811821471652594,0.024125452352231604,0.8377563329312424
County,Volusia,Florida,NA,64656,64553,67288,196497,8552,5749,7128,21429,946170560,1071472883,3142538776,5160182219,173074,0.13226924028705767,0.08905860300838071,0.10593270716918321,0.10905510007786379,0.3990853516263008,0.26828130104064585,0.33263334733305333
County,Wakulla,Florida,NA,4166,3924,3727,11817,331,463,624,1418,29793425,73555419,179587994,282936838,173853.5,0.07945271243398944,0.11799184505606523,0.16742688489401664,0.11999661504612,0.23342736248236953,0.32651622002820874,0.4400564174894217
County,Whatcom,Washington,NA,29239,30413,30956,90608,2033,812,1247,4092,277373356,206990203,700072400,1184435959,211919,0.06953042169704847,0.026699108933679678,0.04028298229745445,0.04516157513685326,0.49682306940371457,0.198435972629521,0.3047409579667644
County,Willacy,Texas,NA,1324,1335,1249,3908,31,43,69,143,1666115,2914559,9710553,14291227,84449,0.023413897280966767,0.03220973782771536,0.055244195356285025,0.03659160696008188,0.21678321678321677,0.3006993006993007,0.4825174825174825
County,Accomack,Virginia,NA,1715,1739,1700,5154,532,531,742,1805,83315270,109582874,226333780,419231924,224181,0.31020408163265306,0.3053479010925819,0.4364705882352941,0.3502134264648816,0.29473684210526313,0.29418282548476454,0.4110803324099723
County,Atlantic,New Jersey,NA,34185,34117,34088,102390,9116,9575,8597,27288,1839973395,2889689639,5576645885,10306308919,264441,0.26666666666666666,0.2806518744321013,0.2522001877493546,0.2665104014063873,0.3340662562298446,0.35088683670477866,0.31504690706537675
County,Beaufort,North Carolina,NA,1289,1069,1043,3401,255,201,190,646,18073010,26697811,55132688,99903509,116902.5,0.1978277734678045,0.1880261927034612,0.18216682646212848,0.18994413407821228,0.39473684210526316,0.3111455108359133,0.29411764705882354
County,Beaufort,South Carolina,NA,23101,26632,27519,77252,6632,5542,9132,21306,1252673418,2044405357,8335603618,11632682393,382465.5,0.2870871390848881,0.20809552418143587,0.3318434536138668,0.2757986848236939,0.3112738195813386,0.26011452173096783,0.42861165868769363
County,Berkeley,South Carolina,NA,19881,19934,21766,61581,136,312,1398,1846,20947865,68351504,1049373862,1138673231,468200,0.006840702177958855,0.01565165044647336,0.06422861343379582,0.02997677855182605,0.07367280606717226,0.16901408450704225,0.7573131094257854
County,Brazoria,Texas,NA,36710,38106,31551,106367,1565,1225,776,3566,167247309,204911076,208157655,580316040,138830.5,0.04263143557613729,0.03214716842491996,0.02459509999683053,0.03352543552041517,0.43886707795849694,0.34352215367358385,0.21761076836791923
County,Cape May,New Jersey,NA,26761,26768,27331,80860,15409,15577,14771,45757,5186292733,9009558233,15072365297,29268216263,442452,0.5758006053585442,0.5819261805140467,0.5404485748783433,0.5658792975513233,0.3367572174749219,0.3404287868522849,0.32281399567279323
County,Caroline,Maryland,NA,4891,4770,4806,14467,70,34,48,152,9097076,6132235,18426248,33655559,167979.5,0.01431200163565733,0.007127882599580713,0.009987515605493134,0.010506670353217668,0.4605263157894737,0.2236842105263158,0.3157894736842105
County,Carteret,North Carolina,NA,13555,13843,12927,40325,3195,3308,4650,11153,401415385,731508967,2316936951,3449861303,244691,0.23570638140907416,0.23896554215126778,0.3597122302158273,0.2765778053316801,0.2864700080695777,0.296601811171882,0.4169281807585403
County,Chambers,Texas,NA,2774,4930,5603,13307,136,189,110,435,14355649,26889809,34359572,75605030,140965,0.049026676279740444,0.038336713995943204,0.019632339817954668,0.03268956188472233,0.31264367816091954,0.43448275862068964,0.25287356321839083
County,Colleton,South Carolina,NA,5454,5273,4968,15695,545,847,643,2035,125684798,306827935,376768027,809280760,370944,0.09992665933259992,0.1606296226057273,0.12942834138486312,0.12965912711054475,0.2678132678132678,0.41621621621621624,0.31597051597051595
County,Columbia,Oregon,NA,5339,5302,4904,15545,49,52,42,143,9008519,11874878,19087505,39970902,220317,0.009177748642067803,0.00980761976612599,0.008564437194127243,0.00919909938887102,0.34265734265734266,0.36363636363636365,0.2937062937062937
County,Delaware,Pennsylvania,NA,60682,61954,59944,182580,108,130,155,393,11266307,16286820,25995546,53548673,134534,0.0017797699482548367,0.0020983310197888756,0.002585746696917123,0.002152481104173513,0.2748091603053435,0.33078880407124683,0.3944020356234097
County,Escambia,Florida,NA,36499,37248,39013,112760,160,937,3917,5014,13429112,221626487,1778557602,2013613201,354918,0.004383681744705334,0.025155713058419245,0.10040242995924435,0.04446612273855977,0.03191065017949741,0.18687674511368169,0.7812126047068209
County,Franklin,Florida,NA,2070,2322,2522,6914,132,620,865,1617,29591944,212850206,572707293,815149443,399599,0.06376811594202898,0.2670111972437554,0.3429817605075337,0.23387330054960948,0.08163265306122448,0.383426097711812,0.5349412492269635
County,Harrison,Mississippi,NA,19011,18926,19336,57273,244,336,586,1166,21424806,42954595,167121235,231500636,159698.5,0.012834674662037767,0.01775335517277819,0.03030616466694249,0.020358633212857715,0.20926243567753003,0.2881646655231561,0.5025728987993139
County,Hernando,Florida,NA,25150,25377,22049,72576,703,749,738,2190,111657288,171107106,273446771,556211165,235471,0.027952286282306164,0.02951491508058478,0.033470905710009526,0.03017526455026455,0.32100456621004564,0.34200913242009134,0.336986301369863
County,Honolulu,Hawaii,NA,87087,87035,88895,263017,15759,11788,6310,33857,5534512899,7516632479,10247130899,23298276277,501994,0.18095697406042233,0.1354397656115356,0.07098261994487878,0.128725519643217,0.4654576601589036,0.3481702454440736,0.18637209439702276
County,Humboldt,California,NA,12176,12169,12098,36443,247,224,95,566,54360124,62974813,35176621,152511558,256191.5,0.02028580814717477,0.01840742871230175,0.007852537609522234,0.015531103366901737,0.4363957597173145,0.3957597173144876,0.16784452296819788
County,McIntosh,Georgia,NA,685,702,700,2087,14,56,114,184,1309153,10596653,44377336,56283142,281473,0.020437956204379562,0.07977207977207977,0.16285714285714287,0.0881648298993771,0.07608695652173914,0.30434782608695654,0.6195652173913043
County,Monmouth,New Jersey,NA,68731,69932,69011,207674,4822,3205,3457,11484,1205452896,1425104660,3213279939,5843837495,319620.5,0.07015757081957195,0.04583023508551164,0.05009346336091348,0.05529820776794399,0.41988854057819575,0.2790839428770463,0.3010275165447579
County,New York,New York,NA,1883,24068,82095,108046,2,690,2533,3225,1068186,55726e4,9030578991,9588907177,1624442,0.0010621348911311736,0.028668771813195944,0.03085449783787076,0.029848397904596192,6.2015503875969e-4,0.21395348837209302,0.7854263565891473
County,Okaloosa,Florida,NA,25926,27480,28213,81619,904,911,1855,3670,143645494,232799218,1130612989,1507057701,316126.5,0.03486847180436627,0.03315138282387191,0.06574983163789742,0.04496502039966185,0.24632152588555858,0.24822888283378747,0.5054495912806539
County,Pinellas,Florida,NA,130251,131439,125039,386729,23463,21135,31554,76152,3700920590,5980936233,21134062495,30815919318,291823,0.1801368127691918,0.16079702371442267,0.2523532657810763,0.19691308383907077,0.30810746927198235,0.2775370312007564,0.41435549952726125
County,Plymouth,Massachusetts,NA,52725,52629,52437,157791,2564,2119,1866,6549,809521980,913655869,1486574001,3209751850,404853,0.04862968231389284,0.0402629728856714,0.0355855598146347,0.04150426830427591,0.3915101542220186,0.3235608489845778,0.28492899679340356
County,Richmond,New York,NA,77999,32519,5666,116184,1114,142,20,1276,479569140,99051427,25664752,604285319,453958.5,0.014282234387620354,0.004366677942126141,0.0035298270384751147,0.010982579356882186,0.8730407523510971,0.11128526645768025,0.01567398119122257
County,Rockland,New York,NA,23095,23057,23076,69228,50,45,106,201,14244128,17289915,93300306,124834349,434327,0.002164970772894566,0.0019516849546775384,0.004593517074016294,0.0029034494713121857,0.24875621890547264,0.22388059701492538,0.527363184079602
County,San Juan,Washington,NA,2688,2844,4705,10237,79,199,213,491,25262519,99930790,165089252,290282561,518149,0.029389880952380952,0.069971870604782,0.04527098831030818,0.04796327048940119,0.16089613034623218,0.40529531568228105,0.43380855397148677
County,Sarasota,Florida,NA,66230,64295,68870,199395,5810,4534,10301,20645,1418028279,2225574081,12132583266,15776185626,489562,0.08772459610448437,0.0705187028540322,0.14957165674459125,0.10353820306426942,0.2814240736255752,0.21961734076047468,0.4989585856139501
County,Somerset,Maryland,NA,4564,4537,4561,13662,2594,2513,2476,7583,180389250,238270565,514578033,933237848,90164,0.5683610867659947,0.5538902358386599,0.5428634071475553,0.555043185477968,0.34208097059211395,0.3313991823816432,0.3265198470262429
County,Stafford,Virginia,NA,12032,14134,16284,42450,15,65,50,130,3897418,21450085,26796708,52144211,346778.5,0.0012466755319148937,0.004598839677373709,0.0030704986489805946,0.003062426383981154,0.11538461538461539,0.5,0.38461538461538464
County,Thurston,Washington,NA,20391,32115,41917,94423,7,20,357,384,1153967,4162283,213965809,219282059,499700.5,3.4328870580157915e-4,6.227619492449011e-4,0.008516830880072525,0.0040668057570719,0.018229166666666668,0.052083333333333336,0.9296875
County,Wicomico,Maryland,NA,13059,13057,12619,38735,250,314,495,1059,23231748,39037291,141510552,203779591,138008,0.01914388544298951,0.024048403155395574,0.03922656311910611,0.027339615334968374,0.2360717658168083,0.29650613786591123,0.46742209631728043
County,Ascension,Louisiana,NA,13502,13671,13620,40793,1704,1289,1363,4356,262250523,247489571,388057218,897797312,185758,0.1262035254036439,0.094287177236486,0.1000734214390602,0.10678302649964455,0.39118457300275483,0.2959136822773186,0.31290174471992654
County,Baltimore,Maryland,NA,81135,91160,90717,263012,367,652,2684,3703,50974292,134988729,992696847,1178659868,282375,0.004523325321994207,0.007152259763053971,0.029586516308960833,0.014079205511535596,0.09910883067782879,0.17607345395625168,0.7248177153659195
County,Brunswick,North Carolina,NA,27660,24226,20442,72328,926,2129,4585,7640,251595205,751216950,2675163687,3677975842,420496,0.03347794649313088,0.08788078923470652,0.22429312200371784,0.10562990819599602,0.1212041884816754,0.2786649214659686,0.600130890052356
County,Calcasieu,Louisiana,NA,14704,14468,14905,44077,194,297,526,1017,19005235,47422178,202583538,269010951,196288,0.013193688792165398,0.02052806192977606,0.03529017108352902,0.02307325816185312,0.19075712881022616,0.2920353982300885,0.5172074729596854
County,Charlotte,Florida,NA,31124,30606,29880,91610,5175,4473,7451,17099,722303749,1139798393,3975390644,5837492786,259901,0.16627040226192005,0.14614781415408742,0.24936412315930387,0.18664992904704727,0.30264927773554007,0.26159424527750164,0.4357564769869583
County,Currituck,North Carolina,NA,2786,2833,2876,8495,984,875,956,2815,184463897,252942059,426469014,863874970,255749,0.353194544149318,0.30885986586657255,0.33240611961057026,0.33137139493819895,0.3495559502664298,0.3108348134991119,0.33960923623445827
County,Fairfield,Connecticut,NA,84535,84952,85028,254515,2326,1895,3475,7696,560871962,1210409786,6041230516,7812512264,593282.5,0.02751523037794996,0.02230671437988511,0.04086889024791833,0.03023790346345009,0.30223492723492723,0.24623180873180872,0.45153326403326405
County,Galveston,Texas,NA,36524,42251,38222,116997,4959,5475,7768,18202,739252553,1223889140,3635653894,5598795587,244177.5,0.13577373781623042,0.12958273176966226,0.20323373973104494,0.15557663871723207,0.27244258872651356,0.3007911218547412,0.42676628941874517
County,Iberville,Louisiana,NA,2338,2136,2210,6684,161,171,151,483,14286325,20496052,24459758,59242135,122462,0.0688622754491018,0.0800561797752809,0.06832579185520361,0.072262118491921,0.3333333333333333,0.35403726708074534,0.31262939958592134
County,Jefferson,Louisiana,NA,39320,39354,39073,117747,540,514,592,1646,55703433,71733631,135633595,263070659,139861.5,0.013733468972533061,0.01306093408548051,0.015151127376961072,0.013979124733538859,0.32806804374240583,0.31227217496962334,0.3596597812879708
County,Jefferson,Texas,NA,28468,28380,28334,85182,136,283,249,668,8546606,24595324,44188614,77330544,93219,0.00477729380356892,0.009971811134601832,0.008788028516976071,0.007842032354253245,0.20359281437125748,0.4236526946107784,0.3727544910179641
